Any,Codi_Barri,Nom_Barri,Valor,CODI_BARRI_DEST
2023,10,Sant Antoni,11,44
2023,10,Sant Antoni,10,45
2023,10,Sant Antoni,11,46
2023,10,Sant Antoni,..,48
2023,10,Sant Antoni,..,49
2023,10,Sant Antoni,..,50
2023,10,Sant Antoni,10,51
2023,10,Sant Antoni,11,52
2023,10,Sant Antoni,..,53
2023,10,Sant Antoni,7,54
2023,10,Sant Antoni,..,55
2023,10,Sant Antoni,..,56
2023,10,Sant Antoni,..,57
2023,10,Sant Antoni,5,59
2023,10,Sant Antoni,44,60
2023,10,Sant Antoni,23,61
2023,10,Sant Antoni,..,62
2023,10,Sant Antoni,38,63
2023,10,Sant Antoni,37,64
2023,10,Sant Antoni,31,65
2023,10,Sant Antoni,20,66
2023,10,Sant Antoni,12,67
2023,10,Sant Antoni,39,68
2023,10,Sant Antoni,14,69
2023,10,Sant Antoni,12,70
2023,10,Sant Antoni,8,71
2023,10,Sant Antoni,21,72
2023,10,Sant Antoni,29,73
2023,11,el Poble-sec,292,1
2023,11,el Poble-sec,113,2
2023,11,el Poble-sec,41,3
2023,11,el Poble-sec,43,4
2023,11,el Poble-sec,49,5
2023,11,el Poble-sec,65,6
2023,11,el Poble-sec,57,7
2023,11,el Poble-sec,84,8
2023,11,el Poble-sec,112,9
2023,11,el Poble-sec,186,10
2023,11,el Poble-sec,690,11
2023,11,el Poble-sec,19,12
2023,11,el Poble-sec,68,13
2023,11,el Poble-sec,64,14
2023,11,el Poble-sec,59,15
2023,11,el Poble-sec,45,16
2023,11,el Poble-sec,69,17
2023,11,el Poble-sec,183,18
2023,11,el Poble-sec,48,19
2023,11,el Poble-sec,21,20
2023,11,el Poble-sec,..,21
2023,11,el Poble-sec,..,22
2023,11,el Poble-sec,9,23
2023,11,el Poble-sec,..,24
2023,11,el Poble-sec,13,25
2023,11,el Poble-sec,19,26
2023,11,el Poble-sec,24,27
2023,11,el Poble-sec,19,28
2023,11,el Poble-sec,11,29
2023,11,el Poble-sec,12,30
2023,11,el Poble-sec,51,31
2023,11,el Poble-sec,37,32
2023,11,el Poble-sec,33,33
2023,11,el Poble-sec,15,34
2023,11,el Poble-sec,35,35
2023,11,el Poble-sec,7,36
2023,11,el Poble-sec,21,37
2023,11,el Poble-sec,12,38
2023,11,el Poble-sec,5,39
2023,11,el Poble-sec,..,40
2023,11,el Poble-sec,6,41
2023,11,el Poble-sec,..,42
2023,11,el Poble-sec,24,43
